speed_ego,speed_other,distance,relative_speed,lane_difference,weather,brake_event,collision_risk
86.63,71.41,19.82,15.22,1,1,0,0.424
74.65,36.71,71.87,37.94,0,1,0,0.341
40.53,75.59,2.47,35.06,0,0,0,1.0
95.51,42.62,89.2,52.89,0,0,0,0.271
100.38,83.63,64.05,16.74,0,1,0,0.299
75.3,113.74,45.21,38.45,0,0,0,0.272
68.86,98.62,34.47,29.76,0,0,0,0.273
31.39,47.32,14.37,15.92,0,0,0,0.367
28.4,49.69,92.31,21.29,1,0,0,0.091
53.96,26.93,71.81,27.03,0,0,0,0.216
51.08,48.59,34.97,2.5,0,1,1,0.551
115.37,29.26,8.95,86.1,1,1,1,1.0
98.36,69.94,33.92,28.42,0,0,1,0.471
85.99,90.83,20.09,4.84,0,1,0,0.494
71.76,95.12,79.05,23.35,1,0,1,0.302
36.74,25.95,72.52,10.78,0,0,0,0.175
117.85,54.0,50.82,63.85,0,1,0,0.445
57.5,48.82,88.81,8.69,0,2,1,0.539
30.69,30.43,19.71,0.26,1,0,0,0.17
69.38,56.25,46.29,13.13,0,2,0,0.455
107.4,49.93,71.64,57.47,0,2,1,0.688
108.73,83.45,8.64,25.28,0,0,0,0.526
21.1,108.33,38.52,87.23,0,2,0,0.684
108.63,65.48,58.02,43.15,0,1,0,0.376
47.15,94.67,37.95,47.52,0,0,0,0.309
23.9,34.6,49.06,10.7,0,0,1,0.397
104.78,109.5,61.6,4.72,0,1,0,0.274
106.39,35.26,38.1,71.13,0,1,1,0.707
79.62,39.21,12.39,40.41,0,0,0,0.462
77.44,30.65,15.67,46.8,0,0,1,0.627
101.31,50.97,53.65,50.34,0,1,1,0.604
98.63,75.24,19.12,23.39,1,0,0,0.232
109.01,118.8,89.2,9.79,0,1,0,0.252
75.27,99.34,83.75,24.06,0,2,1,0.584
116.76,58.04,36.21,58.72,0,1,0,0.485
119.61,77.58,83.44,42.03,0,0,1,0.447
31.65,82.33,54.25,50.68,1,2,0,0.417
104.95,102.27,17.59,2.68,0,1,0,0.533
69.98,93.65,62.19,23.66,0,0,0,0.215
58.76,76.93,68.59,18.17,0,0,0,0.196
81.31,86.92,10.22,5.61,1,0,0,0.326
25.6,94.59,32.82,69.0,0,0,0,0.376
70.65,33.31,2.53,37.33,1,0,1,1.0
107.09,40.05,33.01,67.04,0,0,0,0.371
41.35,88.86,34.87,47.51,0,1,0,0.464
62.64,105.04,63.76,42.4,0,0,0,0.26
113.95,60.93,21.51,53.02,1,1,1,0.694
62.86,117.99,4.95,55.13,0,2,1,1.0
55.84,41.61,32.93,14.23,0,1,0,0.392
64.05,61.67,82.91,2.38,0,1,1,0.439
71.95,57.85,41.12,14.09,1,2,1,0.585
83.2,113.03,42.68,29.83,0,1,0,0.385
100.07,48.54,47.96,51.53,1,1,1,0.522
65.21,67.08,75.68,1.87,0,0,0,0.15
101.75,38.72,49.04,63.02,0,0,0,0.328
73.37,72.13,10.95,1.25,0,0,1,0.596
53.85,105.74,22.23,51.89,0,0,0,0.38
85.8,50.4,20.41,35.39,0,0,0,0.352
91.77,101.08,51.77,9.31,0,2,0,0.422
75.8,111.13,4.93,35.33,0,1,1,1.0
25.66,27.3,29.79,1.63,0,0,0,0.218
36.99,95.64,61.51,58.65,0,0,0,0.303
48.53,45.53,36.76,3.0,0,2,0,0.486
48.26,37.53,71.36,10.73,0,0,1,0.375
87.34,80.11,40.34,7.23,0,1,0,0.337
21.83,90.56,97.97,68.73,1,0,0,0.207
95.57,59.48,96.6,36.09,1,0,0,0.126
46.53,23.92,80.38,22.62,0,0,0,0.2
51.0,110.87,95.53,59.87,0,0,0,0.286
72.79,93.07,22.07,20.28,0,2,1,0.906
41.59,47.17,75.59,5.57,0,0,0,0.16
108.45,69.69,33.52,38.76,0,0,0,0.298
28.54,22.78,73.08,5.76,0,1,1,0.459
64.44,53.93,38.64,10.51,1,0,0,0.115
104.94,72.25,30.36,32.69,0,0,0,0.293
81.58,71.72,95.96,9.86,0,1,0,0.247
49.23,40.82,22.57,8.41,0,1,1,0.668
62.08,97.67,76.34,35.6,0,2,1,0.625
90.67,49.89,68.12,40.78,0,1,1,0.553
117.33,78.04,31.74,39.29,0,1,0,0.462
109.31,47.15,46.92,62.16,0,0,0,0.328
54.24,62.52,16.01,8.27,1,0,0,0.226
119.82,40.75,92.28,79.07,0,0,1,0.535
20.35,83.3,96.88,62.95,1,1,1,0.479
22.76,62.56,73.78,39.8,0,0,1,0.446
102.38,21.61,85.24,80.77,1,2,1,0.624
39.95,22.82,10.1,17.13,0,1,1,1.0
26.08,67.11,39.63,41.04,1,0,0,0.189
43.71,38.32,34.42,5.39,1,0,1,0.312
62.61,78.5,57.37,15.89,0,1,0,0.31
93.06,60.82,19.97,32.24,0,1,0,0.564
82.43,85.44,57.21,3.01,1,1,0,0.178
43.76,115.24,66.13,71.48,0,1,0,0.433
70.33,72.87,14.97,2.55,0,0,0,0.326
112.62,98.74,14.91,13.88,1,1,0,0.525
101.5,95.3,5.47,6.2,0,1,0,1.0
52.32,112.18,76.57,59.86,0,1,0,0.39
118.23,41.4,34.44,76.82,0,0,0,0.391
90.86,102.73,24.09,11.87,1,1,1,0.559
26.24,110.55,78.25,84.31,1,2,1,0.643
23.52,59.28,16.04,35.76,0,0,0,0.395
36.84,51.38,43.86,14.54,0,1,0,0.342
92.79,115.2,74.99,22.42,0,0,1,0.402
38.37,82.76,58.24,44.39,0,0,0,0.27
71.15,58.07,56.29,13.08,0,0,0,0.194
29.33,99.18,17.43,69.86,1,1,1,0.804
112.09,50.45,19.73,61.64,0,0,0,0.423
54.4,37.64,59.09,16.76,0,2,0,0.417
110.81,74.4,4.31,36.42,0,1,0,1.0
114.49,76.62,87.17,37.87,1,0,0,0.134
20.61,102.57,36.35,81.96,0,0,0,0.399
66.41,65.7,42.83,0.71,0,0,1,0.382
22.47,101.46,27.33,78.99,1,1,0,0.495
110.87,51.13,87.91,59.74,0,0,0,0.289
71.84,77.54,64.97,5.7,0,0,1,0.367
27.49,40.85,46.09,13.35,0,0,0,0.208
31.03,58.54,59.36,27.52,0,0,0,0.227
58.35,105.75,39.28,47.4,0,1,0,0.442
114.02,41.6,47.63,72.42,0,0,0,0.353
89.29,101.02,37.05,11.73,0,0,0,0.221
106.76,48.29,42.25,58.47,0,0,0,0.327
56.65,23.45,32.87,33.2,1,0,0,0.186
24.32,30.99,9.61,6.67,1,1,1,0.927
117.43,94.59,5.66,22.84,0,1,0,1.0
21.72,46.21,19.06,24.49,1,1,0,0.46
114.77,85.41,26.66,29.35,1,0,1,0.4
56.87,89.92,89.27,33.05,0,0,0,0.221
21.01,54.51,61.9,33.5,0,1,1,0.545
88.92,67.49,95.91,21.42,1,0,0,0.09
118.05,60.38,35.29,57.68,1,0,1,0.441
116.56,114.73,41.37,1.83,0,0,0,0.187
36.09,51.99,72.54,15.9,1,0,1,0.287
38.12,38.33,58.63,0.21,0,1,0,0.268
76.55,56.56,53.73,19.99,0,0,0,0.214
83.73,86.95,58.41,3.22,0,0,0,0.167
93.94,89.74,59.25,4.21,0,1,1,0.477
38.11,112.41,77.04,74.3,0,1,0,0.425
115.9,108.18,67.47,7.73,0,0,0,0.17
83.87,48.83,95.82,35.04,0,0,0,0.224
104.7,65.52,94.9,39.19,0,0,0,0.234
74.01,94.73,43.35,20.72,0,0,0,0.231
61.43,111.65,5.5,50.23,0,0,0,0.764
117.72,53.72,3.09,64.0,1,0,0,1.0
78.21,64.44,14.07,13.77,0,0,0,0.367
106.69,109.95,9.34,3.26,0,1,0,0.835
115.33,55.85,38.59,59.48,0,0,1,0.537
87.54,68.05,7.18,19.48,1,1,1,1.0
74.89,110.45,63.24,35.56,0,0,1,0.443
20.35,100.22,20.64,79.87,0,1,0,0.673
24.0,44.34,52.37,20.34,1,2,0,0.348
40.09,52.48,12.1,12.39,0,2,0,1.0
38.6,55.3,83.12,16.7,0,0,1,0.383
45.48,111.27,78.44,65.8,0,0,0,0.309
50.49,119.89,39.88,69.4,0,2,0,0.63
56.01,97.4,91.24,41.39,0,0,1,0.441
62.05,68.43,20.2,6.38,0,2,1,0.911
29.89,21.02,81.77,8.87,1,1,0,0.157
24.24,89.75,55.49,65.51,1,2,0,0.45
87.39,58.94,34.3,28.46,1,1,0,0.319
73.73,83.3,10.27,9.57,0,2,1,1.0
64.41,80.67,18.79,16.25,0,0,0,0.318
83.44,68.08,86.56,15.36,0,0,1,0.378
102.77,114.44,61.47,11.67,0,0,0,0.185
62.77,22.31,25.24,40.45,0,0,0,0.335
84.11,91.21,50.59,7.1,0,0,0,0.186
115.36,60.98,12.57,54.37,0,1,0,0.802
103.96,91.38,11.69,12.58,1,0,0,0.307
62.6,87.52,90.96,24.92,0,1,0,0.288
84.47,21.02,46.87,63.45,0,0,0,0.332
37.71,48.53,37.43,10.83,0,2,0,0.5
76.05,38.91,95.01,37.14,0,0,0,0.229
118.13,36.7,41.1,81.43,0,0,0,0.387
71.83,92.85,34.95,21.02,0,1,0,0.397
112.76,43.96,28.75,68.81,0,1,1,0.757
60.73,67.47,57.38,6.74,0,0,0,0.177
119.88,44.7,56.72,75.19,1,0,0,0.249
77.92,78.02,3.59,0.1,0,0,0,0.863
24.23,92.06,66.1,67.83,1,0,0,0.222
78.68,53.11,79.25,25.57,1,1,0,0.201
47.46,80.3,62.36,32.84,0,1,0,0.343
23.25,102.49,87.25,79.24,0,0,0,0.338
102.09,29.42,29.09,72.66,0,0,0,0.398
47.57,91.07,20.81,43.49,0,0,0,0.369
99.65,52.31,70.33,47.34,0,1,0,0.366
48.82,32.26,20.48,16.56,0,2,0,0.73
39.43,74.57,10.93,35.13,0,1,1,1.0
117.39,42.63,11.47,74.77,0,0,0,0.568
56.16,102.14,77.3,45.97,0,0,0,0.26
80.14,24.29,4.82,55.85,1,2,0,1.0
81.0,29.87,30.37,51.13,0,0,1,0.539
76.05,72.1,14.66,3.95,0,0,0,0.333
111.47,78.89,75.98,32.58,0,0,0,0.227
87.44,92.99,51.34,5.54,1,0,0,0.081
60.37,45.93,22.14,14.45,1,2,1,0.79
106.24,104.18,75.54,2.06,0,0,1,0.351
38.11,115.31,75.54,77.21,0,1,0,0.434
74.42,69.9,53.26,4.52,0,0,0,0.176
115.06,96.05,29.03,19.0,0,0,0,0.264
82.54,72.48,59.46,10.05,0,1,0,0.291
101.7,26.95,93.49,74.75,0,1,1,0.611
85.36,52.61,7.06,32.74,0,0,1,0.816
103.94,28.75,28.16,75.19,1,1,1,0.678
114.45,118.89,29.93,4.44,1,2,0,0.451
47.29,42.9,63.92,4.39,0,2,0,0.373
36.97,83.59,65.81,46.62,1,0,0,0.169
68.4,48.43,22.22,19.96,0,0,0,0.301
90.19,85.32,23.18,4.86,0,1,0,0.452
42.72,41.04,92.96,1.68,1,1,1,0.329
20.41,98.53,76.12,78.12,0,0,0,0.341
54.29,31.08,93.56,23.21,1,0,0,0.095
116.89,109.52,83.31,7.37,0,1,1,0.451
89.5,104.04,41.41,14.55,1,0,0,0.119
60.13,87.88,13.95,27.75,1,0,0,0.304
39.26,26.74,63.7,12.52,0,1,1,0.489
55.61,40.86,36.5,14.75,0,1,0,0.374
36.98,105.94,43.69,68.95,1,0,0,0.251
30.63,32.2,43.74,1.57,0,1,0,0.31
110.67,35.59,93.78,75.08,0,0,1,0.525
119.77,74.4,8.75,45.36,0,0,0,0.572
36.41,47.42,20.92,11.01,0,2,0,0.706
25.45,42.21,61.58,16.76,1,0,0,0.098
52.97,77.58,88.61,24.61,0,0,0,0.201
66.17,57.26,91.96,8.91,0,0,0,0.16
40.48,34.06,56.75,6.43,0,0,1,0.377
50.14,73.49,5.39,23.34,0,0,0,0.706
40.09,58.7,37.56,18.61,0,2,0,0.519
97.43,93.45,92.05,3.97,0,0,1,0.348
91.26,30.28,50.99,60.98,1,0,1,0.42
83.5,82.06,73.21,1.43,0,1,0,0.248
58.72,63.65,28.38,4.93,0,0,0,0.231
110.9,60.61,4.45,50.3,0,1,0,1.0
116.95,43.23,58.68,73.72,0,0,0,0.343
37.36,23.04,83.83,14.32,0,2,0,0.36
42.3,104.77,99.05,62.47,0,0,1,0.491
72.56,52.64,84.97,19.92,0,1,0,0.281
29.13,88.11,56.29,58.98,0,1,0,0.42
63.64,114.76,61.66,51.11,0,0,0,0.284
78.18,76.5,82.77,1.68,0,1,1,0.438
72.21,59.71,3.94,12.49,0,1,1,1.0
53.09,46.83,95.26,6.26,0,2,0,0.325
74.24,113.4,54.06,39.16,1,2,0,0.389
115.88,88.21,95.3,27.67,0,0,0,0.206
40.6,86.53,76.92,45.93,0,0,0,0.26
85.48,62.62,16.93,22.87,0,2,1,1.0
24.34,104.5,18.2,80.17,0,0,0,0.483
26.64,91.37,36.66,64.73,0,1,0,0.498
75.18,48.32,27.87,26.86,0,0,0,0.288
30.49,79.96,45.05,49.46,0,1,1,0.626
22.23,63.02,61.18,40.78,0,1,0,0.365
37.15,20.66,44.78,16.49,0,1,0,0.344
76.48,100.76,7.53,24.28,0,2,0,1.0
90.33,32.28,97.61,58.05,1,0,0,0.181
40.25,71.0,43.66,30.75,0,0,0,0.255
86.83,53.62,85.41,33.2,1,0,1,0.324
38.25,54.21,9.25,15.96,0,2,0,1.0
81.35,67.74,81.39,13.61,0,2,0,0.361
61.2,119.7,18.99,58.51,0,2,0,0.871
85.38,60.84,68.58,24.54,0,2,0,0.412
119.51,38.23,66.86,81.27,0,1,1,0.656
113.78,81.36,91.16,32.42,0,2,1,0.595
20.43,43.63,33.43,23.2,0,0,0,0.26
108.54,30.55,12.68,77.99,0,0,1,0.751
26.65,25.02,86.73,1.63,1,1,0,0.134
115.3,22.29,34.49,93.02,0,1,0,0.58
48.18,63.12,24.79,14.93,0,1,0,0.459
58.2,62.67,49.65,4.47,0,1,0,0.299
29.16,38.55,16.32,9.39,1,0,0,0.226
31.23,98.4,31.1,67.17,0,2,1,0.895
92.67,32.93,39.76,59.75,0,1,0,0.471
114.43,111.53,29.17,2.9,1,0,0,0.123
81.07,78.76,46.13,2.32,0,0,1,0.38
91.59,22.76,39.7,68.82,0,0,0,0.358
96.2,116.3,77.91,20.1,0,0,0,0.195
46.28,50.79,92.0,4.51,0,1,0,0.237
24.52,65.0,11.89,40.47,0,2,0,1.0
20.19,48.43,82.68,28.24,0,0,0,0.212
55.06,92.84,93.31,37.78,0,0,0,0.232
44.15,68.57,69.29,24.42,1,0,0,0.111
26.23,33.24,99.65,7.01,0,1,0,0.237
37.95,30.42,34.83,7.53,0,1,1,0.564
32.45,92.54,83.37,60.09,1,0,0,0.192
111.49,43.71,68.02,67.78,0,0,0,0.32
34.03,33.78,33.7,0.25,0,1,0,0.352
73.76,69.94,71.06,3.82,0,0,1,0.358
79.31,100.28,51.94,20.97,0,0,0,0.219
74.35,47.88,20.52,26.47,0,0,1,0.529
29.91,47.64,19.04,17.74,0,2,1,0.968
51.88,103.39,71.91,51.51,0,0,0,0.277
25.13,34.78,71.77,9.66,0,0,0,0.172
59.57,81.67,54.02,22.11,0,2,0,0.446
38.86,115.5,51.14,76.64,0,0,0,0.359
76.16,104.13,19.64,27.97,0,1,1,0.759
89.28,26.18,44.07,63.1,0,0,1,0.535
73.21,51.99,87.4,21.22,0,1,0,0.282
63.42,34.24,85.76,29.19,0,0,1,0.413
58.73,114.92,66.77,56.19,0,1,1,0.594
104.17,118.59,99.74,14.42,0,0,0,0.171
41.94,43.5,89.53,1.56,0,1,0,0.231
93.42,86.97,16.23,6.45,0,1,0,0.572
95.75,104.16,41.12,8.41,0,2,0,0.47
61.92,43.37,14.93,18.55,0,0,0,0.366
49.73,38.77,47.68,10.96,0,1,0,0.321
67.05,21.12,78.09,45.93,0,2,0,0.448
29.32,61.2,17.27,31.87,1,0,0,0.271
24.59,109.94,88.28,85.35,0,0,0,0.353
31.16,110.3,57.77,79.14,0,1,1,0.667
38.71,32.77,75.4,5.94,0,0,0,0.161
70.42,40.44,6.43,29.98,0,0,0,0.646
104.91,60.8,11.2,44.11,1,0,0,0.397
43.56,98.06,62.84,54.5,0,2,0,0.501
113.52,81.19,84.14,32.33,1,0,1,0.322
115.49,71.38,87.64,44.11,0,0,1,0.45
115.89,79.19,69.46,36.7,1,0,0,0.141
103.76,29.62,21.69,74.14,1,1,1,0.744
56.38,67.77,21.11,11.38,1,0,1,0.387
27.27,119.21,88.37,91.94,0,0,0,0.369
76.88,28.84,13.1,48.04,1,2,0,0.965
75.87,71.92,69.23,3.94,0,0,1,0.36
105.0,49.56,54.28,55.43,0,1,0,0.415
119.6,73.99,43.3,45.61,0,0,1,0.493
70.82,77.38,45.15,6.57,0,0,0,0.192
54.52,77.75,94.63,23.23,0,2,0,0.368
38.59,105.22,86.42,66.63,1,2,0,0.387
20.48,58.97,86.77,38.49,1,1,0,0.226
70.91,71.64,41.85,0.72,0,2,0,0.447
75.55,21.09,12.48,54.46,0,1,0,0.805
102.49,98.96,99.79,3.54,0,0,0,0.144
70.46,45.95,16.24,24.51,0,2,1,1.0
111.65,101.66,52.53,9.99,0,0,0,0.19
82.81,46.56,27.93,36.24,0,1,0,0.483
104.03,21.08,52.05,82.95,1,0,0,0.273
34.83,35.48,31.88,0.65,0,0,0,0.208
105.53,118.57,89.89,13.03,1,1,0,0.16
87.51,51.98,96.9,35.53,0,2,1,0.596
37.02,30.88,42.19,6.14,0,0,1,0.396
38.98,31.88,8.88,7.1,0,0,0,0.472
112.65,51.03,67.01,61.62,0,1,1,0.607
23.22,23.76,38.91,0.54,0,0,0,0.189
66.25,71.15,98.62,4.9,0,0,0,0.147
51.35,41.37,10.76,9.97,0,0,1,0.623
86.51,71.93,13.67,14.58,0,0,0,0.375
103.96,34.08,70.54,69.89,1,1,1,0.523
56.04,62.99,76.35,6.95,1,0,1,0.263
62.69,79.79,48.17,17.1,0,1,1,0.535
118.19,26.2,29.17,91.99,0,0,1,0.646
98.39,59.87,32.36,38.52,0,2,1,0.811
109.72,50.25,35.12,59.47,0,0,1,0.546
63.88,44.04,24.08,19.84,1,0,0,0.189
43.41,80.45,85.36,37.05,0,0,0,0.233
61.19,78.85,8.38,17.67,0,0,0,0.517
91.61,83.07,41.91,8.54,0,0,1,0.403
30.94,35.89,75.27,4.95,0,0,1,0.358
47.05,48.57,2.37,1.52,0,0,1,1.0
24.66,40.97,88.05,16.3,0,1,0,0.269
63.23,74.05,71.22,10.82,0,0,0,0.176
102.74,66.11,9.19,36.64,1,0,1,0.635
22.47,53.03,89.71,30.56,1,1,0,0.204
87.53,98.6,49.76,11.07,0,1,0,0.316
113.25,29.4,65.92,83.85,0,0,1,0.562
43.69,117.49,88.44,73.8,0,0,1,0.524
89.36,31.65,88.35,57.71,1,0,0,0.183
117.51,97.31,42.06,20.2,0,0,0,0.232
116.23,56.82,25.29,59.4,0,2,0,0.748
43.49,106.53,27.23,63.03,1,1,1,0.656
30.03,27.42,77.06,2.62,0,1,0,0.246
34.83,57.47,93.08,22.64,0,1,1,0.481
90.2,53.54,9.08,36.66,0,0,0,0.539
92.58,119.32,3.47,26.74,0,0,1,1.0
87.42,118.55,82.65,31.13,0,2,0,0.403
53.61,38.98,39.89,14.63,0,0,0,0.222
36.98,82.99,29.09,46.02,0,0,0,0.331
78.08,73.55,20.46,4.52,0,0,0,0.274
68.37,35.44,35.96,32.93,1,0,0,0.177
92.88,36.78,97.2,56.11,0,0,0,0.276
64.14,118.93,97.75,54.79,0,0,0,0.272
53.86,65.27,34.49,11.41,0,0,1,0.427
49.35,32.58,96.44,16.77,0,0,0,0.178
41.15,41.48,31.39,0.33,0,0,0,0.209
46.57,46.83,85.74,0.26,0,0,0,0.141
29.48,71.09,22.78,41.61,1,0,1,0.451
54.69,53.55,83.0,1.13,0,0,0,0.144
23.66,65.5,36.67,41.84,0,2,0,0.583
38.64,36.65,21.18,1.99,0,1,1,0.671
94.68,52.67,93.61,42.0,0,1,0,0.329
52.55,27.03,22.99,25.52,0,1,0,0.506
86.82,108.97,99.2,22.15,1,2,0,0.26
91.69,39.88,12.64,51.81,0,2,1,1.0
78.12,95.69,2.98,17.57,0,1,0,1.0
115.87,54.96,87.34,60.91,0,1,0,0.382
22.14,67.44,59.49,45.3,1,0,0,0.171
93.87,49.13,43.32,44.74,1,0,1,0.391
115.88,89.64,10.03,26.23,0,0,0,0.483
106.23,104.45,58.34,1.77,0,1,0,0.272
36.79,48.63,40.59,11.84,1,0,1,0.314
52.68,44.22,49.39,8.46,0,1,0,0.31
37.25,88.14,63.78,50.9,0,0,0,0.281
80.13,39.52,64.71,40.62,0,0,0,0.255
91.22,83.98,96.14,7.23,0,0,0,0.154
51.71,29.44,66.2,22.26,0,1,0,0.31
73.95,82.01,35.26,8.06,1,0,1,0.317
89.09,71.34,34.3,17.75,1,0,0,0.144
62.13,31.39,48.76,30.74,1,1,0,0.268
105.4,84.91,27.41,20.49,0,1,0,0.448
97.15,64.66,38.89,32.5,0,0,1,0.469
26.47,41.71,84.53,15.24,0,0,0,0.179
82.11,55.34,86.26,26.77,0,1,0,0.297
43.53,69.21,63.52,25.68,0,1,0,0.323
75.75,29.16,59.12,46.6,1,0,0,0.175
115.69,115.76,43.86,0.07,0,0,0,0.178
107.91,86.56,64.32,21.35,0,2,1,0.614
60.45,30.25,80.99,30.2,1,2,0,0.304
49.15,102.29,74.31,53.13,1,0,0,0.179
43.44,52.26,5.48,8.81,0,0,0,0.663
73.25,79.68,73.65,6.43,0,0,0,0.163
31.42,47.71,72.55,16.29,1,1,1,0.386
74.93,93.34,11.7,18.41,0,0,0,0.422
20.13,92.3,16.72,72.17,0,0,1,0.678
52.38,75.2,79.22,22.82,1,0,0,0.101
41.99,44.09,56.78,2.1,0,1,0,0.276
117.12,45.37,82.52,71.75,0,0,0,0.321
92.72,58.29,20.1,34.44,0,0,0,0.352
54.97,34.5,5.0,20.46,0,1,0,1.0
29.28,53.77,17.87,24.48,1,1,0,0.482
71.68,88.44,46.35,16.76,1,1,0,0.24
41.34,103.08,53.28,61.74,0,0,1,0.519
73.64,53.26,86.05,20.38,0,1,0,0.281
103.54,43.36,72.19,60.18,1,1,0,0.296
81.58,103.26,99.06,21.69,0,2,0,0.359
83.38,109.07,9.71,25.69,0,0,0,0.491
74.1,61.0,14.76,13.1,0,0,0,0.355
112.73,22.69,10.27,90.04,0,2,0,1.0
113.19,89.5,54.77,23.69,0,0,1,0.422
71.27,98.4,28.15,27.13,0,1,0,0.458
50.58,21.8,69.0,28.77,0,2,0,0.422
65.96,79.5,15.0,13.54,0,1,0,0.621
38.66,78.84,12.11,40.18,0,1,0,0.784
83.63,57.87,47.1,25.76,1,0,1,0.337
70.01,94.98,38.84,24.97,0,0,1,0.45
30.33,62.82,83.26,32.49,0,1,1,0.514
39.76,87.68,84.08,47.91,0,1,0,0.352
67.96,71.71,13.51,3.75,0,0,1,0.551
108.76,44.85,81.61,63.91,1,0,0,0.202
76.64,80.65,57.29,4.01,0,0,0,0.17
88.15,93.69,51.35,5.54,0,1,1,0.498
53.9,117.39,11.29,63.49,0,0,0,0.544
77.14,58.01,74.48,19.13,0,0,1,0.394
64.74,26.45,7.84,38.29,0,0,1,0.791
85.91,118.8,29.21,32.88,0,1,0,0.464
25.06,82.38,11.35,57.32,0,0,0,0.527
69.33,114.65,54.02,45.32,0,0,0,0.277
49.6,30.38,65.23,19.22,1,0,0,0.101
52.62,54.2,89.3,1.58,0,1,0,0.231
116.09,33.39,73.92,82.7,0,0,0,0.353
38.27,103.55,96.19,65.28,1,0,0,0.199
51.12,108.03,76.57,56.91,0,0,0,0.287
70.99,70.13,31.21,0.86,0,0,0,0.211
106.3,38.66,55.66,67.64,0,1,0,0.443
61.67,32.71,46.88,28.96,0,0,0,0.245
94.39,78.82,57.46,15.57,0,2,0,0.419
105.64,70.64,58.06,35.0,1,1,1,0.456
51.0,89.48,70.81,38.48,0,1,0,0.344
59.28,50.52,10.14,8.75,0,0,1,0.636
55.66,60.24,75.18,4.58,0,0,0,0.157
103.29,22.14,16.09,81.15,0,1,1,0.963
24.43,81.01,4.57,56.58,1,0,0,0.77
50.84,62.31,52.85,11.47,0,0,0,0.194
87.94,111.98,58.98,24.04,0,0,1,0.418
76.54,84.18,5.42,7.63,0,0,0,0.665
63.63,59.87,52.51,3.76,0,0,0,0.175
73.99,46.36,54.39,27.64,1,0,1,0.332
39.76,110.53,7.14,70.77,0,0,0,0.707
63.07,21.63,71.74,41.45,0,1,0,0.35
70.17,52.69,22.61,17.48,1,1,1,0.59
110.12,114.35,79.86,4.23,0,0,1,0.354
46.08,85.4,32.46,39.32,1,1,0,0.358
106.78,73.27,48.83,33.51,0,2,0,0.494
84.42,40.35,89.4,44.07,0,1,1,0.538
22.03,103.34,81.01,81.3,1,1,0,0.339
92.46,40.42,78.62,52.04,1,0,0,0.174
23.56,44.83,17.72,21.27,0,2,0,0.814
119.74,39.19,6.72,80.55,0,0,1,0.955
107.26,35.81,61.36,71.45,0,1,0,0.441
49.73,115.33,42.25,65.6,0,0,0,0.345
45.74,80.2,91.09,34.46,0,0,1,0.424
58.14,83.78,36.26,25.64,0,0,0,0.258
55.62,115.43,42.23,59.82,1,0,1,0.43
57.23,43.06,53.55,14.18,0,1,1,0.514
51.83,20.59,80.05,31.24,1,2,1,0.508
82.11,79.89,28.29,2.22,0,0,0,0.225
36.43,70.78,94.3,34.36,0,1,0,0.309
104.6,67.77,54.91,36.83,0,1,0,0.367
101.24,26.19,84.42,75.05,0,0,1,0.529
67.65,65.44,53.51,2.2,1,2,1,0.498
105.27,48.76,77.66,56.52,1,0,0,0.186
44.71,47.46,7.04,2.74,1,2,0,1.0
21.76,42.24,80.32,20.48,1,2,0,0.28
81.92,53.25,53.35,28.67,0,0,0,0.236
65.79,55.31,46.04,10.48,0,1,1,0.525
76.72,50.88,12.94,25.84,0,1,0,0.717
109.93,117.88,74.67,7.94,0,1,0,0.262
116.99,113.27,14.85,3.72,0,0,0,0.33
83.45,77.45,20.85,5.99,1,1,0,0.385
96.41,118.11,14.39,21.7,0,1,0,0.659
28.38,119.12,2.64,90.74,0,0,0,1.0
36.07,55.59,66.87,19.52,1,0,0,0.1
93.32,64.52,28.54,28.8,0,1,0,0.459
63.14,115.91,16.65,52.77,0,0,0,0.43
64.6,80.86,33.36,16.27,1,2,0,0.446
50.86,41.29,50.91,9.57,0,0,1,0.391
80.74,88.94,51.33,8.2,0,1,1,0.504
38.52,40.57,37.99,2.06,1,0,0,0.095
82.69,53.94,50.5,28.76,0,2,1,0.676
37.38,42.76,43.88,5.38,1,1,0,0.219
26.38,44.5,82.62,18.12,0,0,0,0.187
53.04,20.47,4.9,32.57,0,1,0,1.0
43.11,108.07,87.07,64.96,0,0,1,0.502
108.9,49.6,25.9,59.3,1,0,0,0.278
25.5,28.64,72.73,3.14,1,0,0,0.055
37.66,28.7,41.69,8.96,1,0,1,0.304
74.87,75.6,30.84,0.73,0,2,0,0.532
68.11,119.29,62.3,51.19,0,0,0,0.283
24.59,34.5,77.35,9.92,0,0,0,0.169
20.73,29.96,46.09,9.24,0,0,0,0.197
118.81,63.83,47.72,54.98,1,2,0,0.453
85.88,76.33,7.77,9.55,0,0,1,0.723
56.54,49.44,92.55,7.1,0,0,1,0.355
67.04,50.25,85.0,16.79,0,1,0,0.273
46.66,62.45,41.0,15.79,0,2,0,0.489
54.49,51.41,76.97,3.07,0,1,0,0.247
84.9,111.53,32.7,26.63,0,1,0,0.424
108.28,24.2,73.58,84.09,0,0,1,0.557
38.41,43.46,52.64,5.04,1,1,0,0.193
104.04,100.86,47.16,3.18,0,1,0,0.303
32.16,103.4,7.54,71.24,1,1,0,1.0
41.5,31.16,96.61,10.34,0,0,0,0.162
23.72,117.38,84.07,93.66,0,0,0,0.375
